epoch,train_loss,train_acc,val_loss,val_acc,seconds
1,0.565376746231767,0.8266287913497663,0.30664733233533886,0.9090909090909091,526.5064377784729
2,0.28397854727724564,0.9084578026207276,0.2462404079208167,0.9208211143695014,416.0871684551239
